"log_tipo_logradouro", "logradouro", "bairro", "cidade", "uf", "cep"
"Travessa", "Antônio Domenico Ferro", "Vila Maria", "São José dos Campos", "SP", "12209500"
"Rua", "Antônio Domingues Vasconcelos", "Jardim das Indústrias", "São José dos Campos", "SP", "12240690"
"Rua", "Antônio Eras", "Jardim das Colinas", "São José dos Campos", "SP", "12242190"
"Avenida", "Antônio Ferreira Vinhas", "Conjunto Residencial Galo Branco", "São José dos Campos", "SP", "12247520"
"Rua", "Antônio Ferro", "Jardim Satélite", "São José dos Campos", "SP", "12230841"
"Rua", "Antônio Francisco Ramos", "Vila das Flores", "São José dos Campos", "SP", "12234768"
"Rua", "Antônio Francisco do Nascimento", "Urbanova", "São José dos Campos", "SP", "12244160"
"Estrada Municipal", "Antônio Frederico Ozanam", "Jardim Santa Hermínia", "São José dos Campos", "SP", "12226830"
"Rua", "Antônio Friggi", "Vila Guarani", "São José dos Campos", "SP", "12209800"
"Avenida", "Antônio Galvão Júnior", "Conjunto Residencial Galo Branco", "São José dos Campos", "SP", "12247570"
"Rua", "Antônio Giuseppe Roberti", "Vila das Flores", "São José dos Campos", "SP", "12234766"
"Rua", "Antônio Hideto Kobayashi", "Jardim San Marino", "São José dos Campos", "SP", "12235845"
"Rua", "Antônio Joaquim de Alvarenga", "Jardim Satélite", "São José dos Campos", "SP", "12231670"
"Avenida", "Antônio Joaquim de Alvarenga Filho", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232570"
"Praça", "Antônio Joaquim de Medeiros", "Jardim Bela Vista", "São José dos Campos", "SP", "12209161"
"Rua", "Antônio José Matos Lima", "Residencial União", "São José dos Campos", "SP", "12239031"
"Rua", "Antônio José de Pinho", "Residencial Ana Maria", "São José dos Campos", "SP", "12224826"
"Rua", "Antônio Júlio Cavalcanti", "Jardim Santa Inês I", "São José dos Campos", "SP", "12248440"
"Rua", "Antônio Júlio da Costa Guimarães", "Vila Alexandrina", "São José dos Campos", "SP", "12211270"
"Viela", "Antônio Luiz da Silva", "Jardim São Leopoldo", "São José dos Campos", "SP", "12228186"
"Rua", "Antônio Marchetti", "Vila Tesouro", "São José dos Campos", "SP", "12221460"
"Rua", "Antônio Martins Valverde", "Jardim Oriente", "São José dos Campos", "SP", "12236382"
"Rua", "Antônio Maximiano de Andrade", "Residencial União", "São José dos Campos", "SP", "12239005"
"Rua", "Antônio Moraes Barros", "Centro", "São José dos Campos", "SP", "12245690"
"Praça", "Antônio Moreira Vita", "Jardim Imperial", "São José dos Campos", "SP", "12234030"
"Rua", "Antônio Nunes Paula", "Residencial União", "São José dos Campos", "SP", "12239015"
"Rua", "Antônio O. Pinto", "Buquirinha", "São José dos Campos", "SP", "12213831"
"Rua", "Antônio Pedro", "Palmeiras de São José", "São José dos Campos", "SP", "12237836"
"Rua", "Antônio Pedro Perotti", "Vila Paiva", "São José dos Campos", "SP", "12213400"
"Rua", "Antônio Peneluppi Filho", "Vila Alexandrina", "São José dos Campos", "SP", "12211160"
"Rua", "Antônio Pereira Santos", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236899"
"Rua", "Antônio Pinto da Cunha", "Vila Guarani", "São José dos Campos", "SP", "12209770"
"Rua", "Antônio Porfírio da Silva", "Jardim Paulista", "São José dos Campos", "SP", "12216230"
"Praça", "Antônio Prado", "Santana", "São José dos Campos", "SP", "12211210"
"Rua", "Antônio Quirino", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12232130"
"Rua", "Antônio Rodrigues Arzão", "Jardim Nova América", "São José dos Campos", "SP", "12242600"
"Rua", "Antônio Rodrigues Guedes do Prado", "Vila Cristina", "São José dos Campos", "SP", "12211127"
"Rua", "Antônio Rodrigues Neto", "Vila Tesouro", "São José dos Campos", "SP", "12221582"
"Rua", "Antônio Rodrigues Netto", "Residencial União", "São José dos Campos", "SP", "12239028"
"Rua", "Antônio Rodrigues de Araújo", "Campo dos Alemães", "São José dos Campos", "SP", "12239510"
"Alameda", "Antônio Rodrigues de Paula", "Vila Betânia", "São José dos Campos", "SP", "12245485"
"Rua", "Antônio Romão Gomes Filho", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237800"
"Rua", "Antônio Rosin", "Morada do Sol", "São José dos Campos", "SP", "12237580"
"Rua", "Antônio Saes", "Centro", "São José dos Campos", "SP", "12210040"
"Rua", "Antônio Sebastião Pereira", "Condomínio Residencial Jardins", "São José dos Campos", "SP", "12231813"
"Rua", "Antônio Soares de Andrade", "Cidade Morumbi", "São José dos Campos", "SP", "12236810"
"Rua", "Antônio Sudário Ferreira", "Campos de São José", "São José dos Campos", "SP", "12226717"
"Avenida", "Antônio Vieira Veiga", "Parque Residencial Flamboyant", "São José dos Campos", "SP", "12227781"
"Rua", "Antônio Vieira de Souza", "Santana", "São José dos Campos", "SP", "12211840"
"Avenida", "Antônio da Costa Nunes", "Campos de São José", "São José dos Campos", "SP", "12226705"
"Rua", "Antônio da Costa Pinheiro", "Santana", "São José dos Campos", "SP", "12212030"
"Rua", "Antônio da Silva Santos", "Jardim São Dimas", "São José dos Campos", "SP", "12245120"
"Travessa", "Antônio de Araújo Leite", "Residencial União", "São José dos Campos", "SP", "12239046"
"Rua", "Antônio de Oliveira Pinto", "Buquirinha", "São José dos Campos", "SP", "12213800"
"Rua", "Antônio de Oliveira e Silva", "Vila Cristina", "São José dos Campos", "SP", "12211125"
"Rua", "Antônio de Paula Ferreira", "Centro", "São José dos Campos", "SP", "12210020"
"Rua", "Antônio de Paula Portes", "Residencial União", "São José dos Campos", "SP", "12239040"
"Avenida", "Antônio de Pádua Santos", "Parque dos Ipês", "São José dos Campos", "SP", "12236860"
"Rua", "Antônio de Queiroz Filho", "Jardim Esplanada II", "São José dos Campos", "SP", "12242740"
"Travessa", "Antônio de Souza Neves", "Santana", "São José dos Campos", "SP", "12211243"
"Rua", "Anunciação Rodrigues", "Cidade Morumbi", "São José dos Campos", "SP", "12236820"
"Rua", "Anápolis", "Parque Industrial", "São José dos Campos", "SP", "12235690"
"Rua", "Anésia Emília da Silva", "Parque Nova Esperança", "São José dos Campos", "SP", "12226020"
"Rua", "Anésia Nunes Matarazzo", "Vila Rubi", "São José dos Campos", "SP", "12245581"
"Rua", "Anésio Rodrigues Araújo", "Jardim Nova Detroit", "São José dos Campos", "SP", "12224680"
"Rua", "Aníbal Berardinelli Tarantino", "Jardim São Leopoldo", "São José dos Campos", "SP", "12228200"
"Rua", "Aníbal Ferri", "Jardim Castanheira", "São José dos Campos", "SP", "12225290"
"Rua", "Aníbal Molina", "Eugênio de Mello", "São José dos Campos", "SP", "12247150"
"Rua", "Apa", "Vila São Bento", "São José dos Campos", "SP", "12231580"
"Rua", "Aparecida Boreli Melo", "Jardim Portugal", "São José dos Campos", "SP", "12232150"
"Rua", "Aparecida Dalprat Souza", "Cidade Vista Verde", "São José dos Campos", "SP", "12223845"
"Rua", "Aparecida Francisco Fávaro", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228297"
"Rua", "Aparecida Maria Consiglio", "Jardim Nova Michigan", "São José dos Campos", "SP", "12225400"
"Rua", "Aparecida Nogueira Rossi", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228287"
"Rua", "Aparecida da Conceição Oliveira", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232580"
"Rua", "Aparecida da Silva Alves", "Jardim Cruzeiro do Sul", "São José dos Campos", "SP", "12234808"
"Rua", "Aparecida do Norte", "Vila Nair", "São José dos Campos", "SP", "12231080"
"Rua", "Apeninos", "Jardim Satélite", "São José dos Campos", "SP", "12230360"
"Rua", "Aporé", "Vila São Bento", "São José dos Campos", "SP", "12231390"
"Rua", "Apparecido Cesar Leite", "Residencial Armando Moreira Righi", "São José dos Campos", "SP", "12247814"
"Rua", "Aprigio Bernardino Salles Filho", "Parque Nova Esperança", "São José dos Campos", "SP", "12226190"
"Avenida", "Aquarela do Brasil", "Condomínio Residencial Jaguary", "São José dos Campos", "SP", "12244625"
"Rua", "Aquarius", "Jardim da Granja", "São José dos Campos", "SP", "12227320"
"Rua", "Aquidaba", "Parque Industrial", "São José dos Campos", "SP", "12235581"
"Rua", "Aracajú", "Vila Terezinha", "São José dos Campos", "SP", "12209695"
"Rua", "Aracati", "Parque Industrial", "São José dos Campos", "SP", "12235742"
"Rua", "Aracuai", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233380"
"Rua", "Aracy Iria Camargo", "Conjunto Residencial Vila Leila", "São José dos Campos", "SP", "12212483"
"Rua", "Araguaia", "Vila São Bento", "São José dos Campos", "SP", "12231380"
"Rua", "Araguari", "Jardim Ismênia", "São José dos Campos", "SP", "12220670"
"Rua", "Arapongas", "Vila Tatetuba", "São José dos Campos", "SP", "12220250"
"Rua", "Araraquara", "Jardim das Indústrias", "São José dos Campos", "SP", "12240270"
"Rua", "Araras", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233730"
"Rua", "Araribóia", "Jardim Satélite", "São José dos Campos", "SP", "12230350"
"Rua", "Araxá", "Jardim Satélite", "São José dos Campos", "SP", "12230842"
"Rua", "Araçatuba", "Jardim Alvorada", "São José dos Campos", "SP", "12240560"
"Rua", "Arcil Moreno", "Residencial Tatetuba", "São José dos Campos", "SP", "12220080"
"Rua", "Arcoverde", "Parque Industrial", "São José dos Campos", "SP", "12235551"
"Estrada", "Arcílio Moreira da Silva", "Residencial Gazzo", "São José dos Campos", "SP", "12236852"
"Estrada", "Arcílio Moreira da Silva", "Jardim Juliana", "São José dos Campos", "SP", "12239870"
"Rua", "Arealva", "Jardim das Indústrias", "São José dos Campos", "SP", "12240210"
"Rua", "Arequipa", "Jardim América", "São José dos Campos", "SP", "12235110"
"Rua", "Argentina", "Cidade Vista Verde", "São José dos Campos", "SP", "12223000"
"Rua", "Argesio Dias Ferreira", "Jardim Santa Inês I", "São José dos Campos", "SP", "12248310"
"Rua", "Ari Barroso", "Vila Industrial", "São José dos Campos", "SP", "12220390"
"Rua", "Ari Pinto de Oliveira", "Cidade Morumbi", "São José dos Campos", "SP", "12236681"
"Rua", "Arica", "Jardim América", "São José dos Campos", "SP", "12235350"
"Rua", "Aristeu Rodrigues de Santana", "Santana", "São José dos Campos", "SP", "12212290"
"Rua", "Aristides Degasperi", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232620"
"Rua", "Aristides Friggi", "Vila Guaianazes", "São José dos Campos", "SP", "12243350"
"Rua", "Aristoteles Cirilo", "Santana", "São José dos Campos", "SP", "12212031"
"Rua", "Arlene Menna Barreto", "Condomínio Chácara Serimbura", "São José dos Campos", "SP", "12244006"
"Rua", "Arlinda Pereira Dias", "Campo dos Alemães", "São José dos Campos", "SP", "12239150"
"Praça", "Arlindo Fernandes", "Jardim Satélite", "São José dos Campos", "SP", "12230491"
"Rua", "Arlindo Flauzino Pereira", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228276"
"Rua", "Armagedon", "Jardim São José II", "São José dos Campos", "SP", "12248670"
"Rua", "Armando Couto de Magalhães Rodrigues", "Vila Betânia", "São José dos Campos", "SP", "12245483"
"Rua", "Armando Lourenço", "Conjunto Residencial Esplanada do Sol", "São José dos Campos", "SP", "12244650"
"Praça", "Armando Sales de Oliveira", "Santana", "São José dos Campos", "SP", "12212160"
"Rua", "Armando Veneziani de Toledo", "Parque Nova Esperança", "São José dos Campos", "SP", "12226200"
"Rua", "Armando de Oliveira Cobra", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246002"
"Rua", "Armando de Souza Guedes", "Condomínio Residencial Montserrat", "São José dos Campos", "SP", "12244033"
"Rua", "Arnaldino de Toledo", "Conjunto Residencial Intervale", "São José dos Campos", "SP", "12220112"
"Rua", "Arnaldo Correia Reis", "Vila Adriana", "São José dos Campos", "SP", "12228832"
"Rua", "Arnaldo Domingos Mota", "Eldorado", "São José dos Campos", "SP", "12238572"
"Rua", "Arnaldo Machado de Araújo", "Jardim Itapoã", "São José dos Campos", "SP", "12247380"
"Rua", "Arnaldo Pinto Pereira", "Urbanova", "São José dos Campos", "SP", "12244310"
"Rua", "Arnaldo Ricardo Monteiro", "Jardim São Dimas", "São José dos Campos", "SP", "12245110"
"Avenida", "Arnaldo dos Santos Cerdeira", "Jardim Oriente", "São José dos Campos", "SP", "12236380"
"Rua", "Arpoador", "Jardim Satélite", "São José dos Campos", "SP", "12230040"
"Rua", "Arquiteto Delmar Buffulin", "Conjunto Residencial Esplanada do Sol", "São José dos Campos", "SP", "12244750"
"Rua", "Arruda", "Chácaras Pousada do Vale", "São José dos Campos", "SP", "12226757"
"Avenida", "Arthur Antônio dos Santos", "Cidade Morumbi", "São José dos Campos", "SP", "12236440"
"Avenida", "Arthur Antônio dos Santos", "Cidade Morumbi", "São José dos Campos", "SP", "12236442"
"Rua", "Artur Carlos Ferreira", "Urbanova", "São José dos Campos", "SP", "12244451"
"Rua", "Artur Cursino", "Jardim Santo Onofre", "São José dos Campos", "SP", "12228075"
"Rua", "Artur Neiva", "Jardim Esplanada II", "São José dos Campos", "SP", "12242760"
"Rua", "Artur Pereira Dias", "Campo dos Alemães", "São José dos Campos", "SP", "12239250"
"Rua", "Arturus", "Jardim Satélite", "São José dos Campos", "SP", "12230200"
"Rua", "Aruas", "Conjunto Residencial Vale dos Pinheiros", "São José dos Campos", "SP", "12242380"
"Rua", "Aruba", "Cidade Vista Verde", "São José dos Campos", "SP", "12223780"
"Rua", "Aruichi Sakita", "Jardim Oriente", "São José dos Campos", "SP", "12236270"
"Rua", "Arujá", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233450"
"Praça", "Arábia", "Jardim Augusta", "São José dos Campos", "SP", "12216610"
"Rua", "Assis", "Jardim Apolo I", "São José dos Campos", "SP", "12243170"
"Praça", "Assis Chateaubriand", "Vila Tesouro", "São José dos Campos", "SP", "12221450"
"Rua", "Assis Valente", "Vila Ester", "São José dos Campos", "SP", "12221730"
"Travessa", "Assu", "Palmeiras de São José", "São José dos Campos", "SP", "12237827"
"Rua", "Assuntina Ciocchi Blair", "Jardim Apolo II", "São José dos Campos", "SP", "12243090"
"Rua", "Astorga", "Chácaras Reunidas", "São José dos Campos", "SP", "12238400"
"Rua", "Ataulfo Alves", "Vila Betânia", "São José dos Campos", "SP", "12245532"
"Rua", "Atenas", "Jardim Augusta", "São José dos Campos", "SP", "12216770"
"Rua", "Atibaia", "Jardim Apolo I", "São José dos Campos", "SP", "12243210"
"Travessa", "Atílio Roberti", "Santana", "São José dos Campos", "SP", "12212001"
"Rua", "Audemo Veneziani", "Alto da Ponte", "São José dos Campos", "SP", "12212372"
"Rua", "Augusto Antônio de Magalhães", "Jardim Santa Inês I", "São José dos Campos", "SP", "12248250"
"Rua", "Augusto Cesar Neto", "Jardim Itapoã", "São José dos Campos", "SP", "12247300"
"Rua", "Augusto Edson Ehlke", "Jardim Apolo II", "São José dos Campos", "SP", "12243110"
"Rua", "Augusto Ferreira Vinhas", "Eugênio de Mello", "São José dos Campos", "SP", "12247130"
"Rua", "Augusto Ferreira Vinhas", "Santana", "São José dos Campos", "SP", "12211340"
"Rua", "Augusto Frederico Schimidt", "Jardim das Indústrias", "São José dos Campos", "SP", "12241030"
"Travessa", "Augusto José Medeiros Neto", "Vila Adyana", "São José dos Campos", "SP", "12243780"
"Rua", "Augusto Luiz de Almeida", "Jardim Telespark", "São José dos Campos", "SP", "12212750"
"Rua", "Augusto P. Diniz", "Eugênio de Mello", "São José dos Campos", "SP", "12247242"
"Rua", "Augusto Silvério dos Santos", "Urbanova", "São José dos Campos", "SP", "12244519"
"Rua", "Augusto de Oliveira e Silva", "Vila Cristina", "São José dos Campos", "SP", "12211126"
"Rua", "Augusto de Sá Leite", "Monte Castelo", "São José dos Campos", "SP", "12215630"
"Rua", "Auriflama", "Jardim Satélite", "São José dos Campos", "SP", "12230330"
"Rua", "Auriga", "Jardim Satélite", "São José dos Campos", "SP", "12230380"
"Rua", "Aurora Cursino de Jesus", "Residencial Dom Bosco", "São José dos Campos", "SP", "12225858"
"Rua", "Aurora Guimarães Segolin", "Campo dos Alemães", "São José dos Campos", "SP", "12239100"
"Praça", "Aurora Marcondes Pereira", "Jardim Imperial", "São José dos Campos", "SP", "12234160"
"Rua", "Aurora Pinto da Cunha", "Jardim América", "São José dos Campos", "SP", "12235190"
"Rua", "Aurora de Paula Ribeiro", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229813"
"Rua", "Aurélio Portilho Castellanos", "Jardim Mariana I", "São José dos Campos", "SP", "12226854"
"Rua", "Avaristo Borges", "Santana", "São José dos Campos", "SP", "12211690"
"Rua", "Avaré", "Jardim Alvorada", "São José dos Campos", "SP", "12240601"
"Rua", "Avelina Dias de Souza", "Jardim Minas Gerais", "São José dos Campos", "SP", "12213253"
"Rua", "Avelina Faria Cursino", "Jardim Satélite", "São José dos Campos", "SP", "12231790"
"Rua", "Avelino Alves da Silva", "Conjunto Residencial Elmano Veloso", "São José dos Campos", "SP", "12234701"
"Rua", "Avelino Pereira Lima", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233841"
"Rua", "Avião Alvear", "Jardim Souto", "São José dos Campos", "SP", "12227120"
"Rua", "Avião Aribu", "Jardim Souto", "São José dos Campos", "SP", "12227090"
"Rua", "Avião Bandeirantes", "Jardim Souto", "São José dos Campos", "SP", "12227170"
"Rua", "Avião Brasília", "Jardim Souto", "São José dos Campos", "SP", "12227083"
