"log_tipo_logradouro", "logradouro", "bairro", "cidade", "uf", "cep"
"Rua", "Mauricio do Nascimento Monteiro", "Urbanova", "São José dos Campos", "SP", "12244891"
"Rua", "Maurício Cardoso", "Jardim Sul", "São José dos Campos", "SP", "12236495"
"Rua", "Maurício Diamante", "Centro", "São José dos Campos", "SP", "12209570"
"Rua", "Maurício Grabois", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232480"
"Rua", "Maurício Maldonado Júnior", "Jardim Mariana II", "São José dos Campos", "SP", "12226880"
"Rua", "Maurício Vaz de Lima", "Condomínio Chácara Serimbura", "São José dos Campos", "SP", "12244011"
"Rua", "Maurílio Calvo", "Chácaras Pousada do Vale", "São José dos Campos", "SP", "12226733"
"Rua", "Maximiano dos Santos", "Jardim São José Leste", "São José dos Campos", "SP", "12248622"
"Rua", "Maximino José de Almeida", "Cidade Morumbi", "São José dos Campos", "SP", "12236610"
"Alameda", "Maysa Matarazzo", "Condomínio Residencial Jaguary", "São José dos Campos", "SP", "12244899"
"Travessa", "Medeiros", "Vila Cristina", "São José dos Campos", "SP", "12211124"
"Rua", "Medina", "Vila Iracema", "São José dos Campos", "SP", "12228131"
"Rua", "Mehgy Moanna Metene", "Palmeiras de São José", "São José dos Campos", "SP", "12237837"
"Praça", "Melvin Jones", "Jardim São Dimas", "São José dos Campos", "SP", "12245360"
"Rua", "Mem de Sá", "Jardim Paulista", "São José dos Campos", "SP", "12216001"
"Rua", "Menotti Zeccheto", "Jardim Colonial", "São José dos Campos", "SP", "12234430"
"Rua", "Mercúrio", "Jardim da Granja", "São José dos Campos", "SP", "12227530"
"Rua", "Merida", "Jardim América", "São José dos Campos", "SP", "12235400"
"Rua", "Mernezília Moreira dos Santos", "Conjunto Residencial Elmano Veloso", "São José dos Campos", "SP", "12234680"
"Rua", "Messias Alvarenga", "Conjunto Residencial Nosso Teto", "São José dos Campos", "SP", "12228252"
"Rua", "Messias Palmeira", "Jardim Olímpia", "São José dos Campos", "SP", "12221260"
"Rua", "Messias Thomaz de Freitas", "Parque dos Ipês", "São José dos Campos", "SP", "12236857"
"Rua", "Miguel Arcanjo Alves", "Residencial União", "São José dos Campos", "SP", "12239039"
"Rua", "Miguel Batista Rangel", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228288"
"Rua", "Miguel Batista de Almeida", "Residencial Gazzo", "São José dos Campos", "SP", "12236848"
"Rua", "Miguel Couto", "Vila Betânia", "São José dos Campos", "SP", "12245524"
"Rua", "Miguel Cunha Barbosa", "Jardim Santa Luzia", "São José dos Campos", "SP", "12228851"
"Rua", "Miguel Eras", "Vila Rossi", "São José dos Campos", "SP", "12211050"
"Rua", "Miguel Jansen", "Residencial União", "São José dos Campos", "SP", "12239052"
"Rua", "Miguel Neme", "Jardim Castanheira", "São José dos Campos", "SP", "12225340"
"Rua", "Miguel Ângelo", "Jardim Oriente", "São José dos Campos", "SP", "12236210"
"Praça", "Mikado", "Jardim Oriente", "São José dos Campos", "SP", "12236160"
"Rua", "Mikolaj Torba", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229160"
"Praça", "Milton Antônio Pereira", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225832"
"Rua", "Milton Cruz", "Jardim São Jorge", "São José dos Campos", "SP", "12221200"
"Rua", "Milton Martins", "Urbanova", "São José dos Campos", "SP", "12244867"
"Rua", "Milton Rodrigues", "Jardim Pararangaba", "São José dos Campos", "SP", "12224785"
"Rua", "Milton de Andrada", "Conjunto Residencial Elmano Veloso", "São José dos Campos", "SP", "12234590"
"Rua", "Milão", "Jardim Veneza", "São José dos Campos", "SP", "12237092"
"Rua", "Minas Gerais", "Vila Maria", "São José dos Campos", "SP", "12209290"
"Ponte", "Minas Gerais", "Santana", "São José dos Campos", "SP", "12211842"
"Rua", "Mindanau", "Jardim América", "São José dos Campos", "SP", "12235430"
"Rua", "Minervina de Campos Nascimento", "Alto da Ponte", "São José dos Campos", "SP", "12212440"
"Rua", "Ministro José Geraldo Rodrigues Alkmin", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233510"
"Rua", "Miquelina Adamo", "Jardim Sul", "São José dos Campos", "SP", "12236487"
"Rua", "Mirabeau Antonio Pini", "Campos de São José", "São José dos Campos", "SP", "12226380"
"Rua", "Miracema", "Chácaras Reunidas", "São José dos Campos", "SP", "12238360"
"Rua", "Mirassol", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233480"
"Rua", "Mirim", "Jardim Ebenézer", "São José dos Campos", "SP", "12226199"
"Rua", "Misael Marçal", "Vila Industrial", "São José dos Campos", "SP", "12220340"
"Rua", "Miyoko Morino", "Loteamento Jardim Helena", "São José dos Campos", "SP", "12226694"
"Rua", "Moacir de Siqueira", "Jardim São Leopoldo", "São José dos Campos", "SP", "12228240"
"Avenida", "Moema Resende Viega", "Urbanova", "São José dos Campos", "SP", "12244130"
"Rua", "Mogi-Mirim", "Jardim Santa Rosa", "São José dos Campos", "SP", "12228880"
"Rua", "Mogiana", "Chácaras Reunidas", "São José dos Campos", "SP", "12238420"
"Travessa", "Mogno", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12232086"
"Rua", "Mohabe Anisse Cury", "Jardim São Vicente", "São José dos Campos", "SP", "12224460"
"Rua", "Moisés Kremer", "Jardim Diamante", "São José dos Campos", "SP", "12223211"
"Rua", "Moisés Tristão dos Santos", "Floradas de São José", "São José dos Campos", "SP", "12230087"
"Praça", "Monsenhor Ascânio Brandão", "Jardim São Dimas", "São José dos Campos", "SP", "12245440"
"Avenida", "Monsenhor Dutra", "Jardim Nova Flórida", "São José dos Campos", "SP", "12225055"
"Rotatória", "Monsenhor José Maria Escrivã", "Jardim Esplanada", "São José dos Campos", "SP", "12242412"
"Praça", "Monsenhor Luiz Gonzaga Alves Cavalheiro", "Santana", "São José dos Campos", "SP", "12211830"
"Rua", "Montanha Fuji", "Jardim Altos de Santana", "São José dos Campos", "SP", "12214170"
"Rua", "Monte Azul", "Chácaras Reunidas", "São José dos Campos", "SP", "12238350"
"Rua", "Monte Belo do Sul", "Vila Monterrey", "São José dos Campos", "SP", "12226791"
"Rua", "Monte Castelo", "Jardim Altos de Santana", "São José dos Campos", "SP", "12214110"
"Rua", "Monte Kilimanjaro", "Jardim Altos de Santana", "São José dos Campos", "SP", "12214370"
"Rua", "Monte Paschoal", "Jardim Altos de Santana", "São José dos Campos", "SP", "12214090"
"Rua", "Monte Roraima", "Jardim Altos de Santana", "São José dos Campos", "SP", "12214230"
"Rua", "Monte Sinai", "Jardim Altos de Santana", "São José dos Campos", "SP", "12214180"
"Rua", "Monte Verde", "Jardim Colonial", "São José dos Campos", "SP", "12234331"
"Rua", "Monte das Oliveiras", "Jardim Altos de Santana", "São José dos Campos", "SP", "12214100"
"Rua", "Monteiro Lobato", "Vila Rangel", "São José dos Campos", "SP", "12211430"
"Rodovia", "Monteiro Lobato", "Buquirinha", "São José dos Campos", "SP", "12213840"
"Rodovia", "Monteiro Lobato", "Alto da Ponte", "São José dos Campos", "SP", "12212325"
"Rodovia", "Monteiro Lobato", "Residencial Caminho das Montanhas", "São José dos Campos", "SP", "12213634"
"Rua", "Montena", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233594"
"Rua", "Monterrey", "Jardim das Paineiras II", "São José dos Campos", "SP", "12226112"
"Praça", "Moreira Vita", "Jardim Colonial", "São José dos Campos", "SP", "12234271"
"Rua", "Morelos", "Jardim das Paineiras II", "São José dos Campos", "SP", "12226113"
"Rua", "Morro dos Macacos", "Freitas", "São José dos Campos", "SP", "12214463"
"Rua", "Moscou", "Jardim Oswaldo Cruz", "São José dos Campos", "SP", "12216700"
"Rua", "Mossoro", "Parque Industrial", "São José dos Campos", "SP", "12235640"
"Rua", "Moxoto", "Chácaras Reunidas", "São José dos Campos", "SP", "12238320"
"Alameda", "Mozart", "Jardim Aquárius", "São José dos Campos", "SP", "12242032"
"Rua", "Mucuri", "Jardim Vale do Sol", "São José dos Campos", "SP", "12238030"
"Rua", "Munhuacu", "Vila Rica", "São José dos Campos", "SP", "12228100"
"Travessa", "Municipal", "Parque Interlagos", "São José dos Campos", "SP", "12229460"
"Estrada", "Municipal", "Bom Retiro", "São José dos Campos", "SP", "12226300"
"Estrada", "Municipal Novo Horizonte", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225836"
"Estrada", "Municipal SJC-145", "Parque Interlagos", "São José dos Campos", "SP", "12229392"
"Rua", "Municipal SJC-482", "Parque Interlagos", "São José dos Campos", "SP", "12229510"
"Estrada", "Municipal do Limoeiro", "Jardim Limoeiro", "São José dos Campos", "SP", "12241400"
"Travessa", "Municipal do Limoeiro", "Jardim Limoeiro", "São José dos Campos", "SP", "12241410"
"Alameda", "Murerê", "Condomínio Espelho D'água", "São José dos Campos", "SP", "12213542"
"Praça", "Muriae", "Vila Iracema", "São José dos Campos", "SP", "12228151"
"Travessa", "Muritiba", "Jardim Vale do Sol", "São José dos Campos", "SP", "12238180"
"Rua", "Mário Alves de Almeida", "Jardim Satélite", "São José dos Campos", "SP", "12231690"
"Rua", "Mário Antonio Abrantes da Fonseca", "Campo dos Alemães", "São José dos Campos", "SP", "12239390"
"Rua", "Mário Campos", "Chácara dos Eucalíptos", "São José dos Campos", "SP", "12221750"
"Rua", "Mário Cesare Porto", "Jardim Maracanã", "São José dos Campos", "SP", "12221510"
"Avenida", "Mário Frigi", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236871"
"Rua", "Mário Guimarães Ferri", "Jardim Santa Inês II", "São José dos Campos", "SP", "12248514"
"Praça", "Mário Malta Guimarães", "Jardim Limoeiro", "São José dos Campos", "SP", "12241422"
"Rua", "Mário Martins Pereira", "Santana", "São José dos Campos", "SP", "12212190"
"Rua", "Mário Pereira Benevides", "Cidade Morumbi", "São José dos Campos", "SP", "12236560"
"Rua", "Mário Pulga", "Santana", "São José dos Campos", "SP", "12211670"
"Praça", "Mário Scholz", "Conjunto Residencial Intervale", "São José dos Campos", "SP", "12220114"
"Rua", "Mário Scholz", "Vila Dirce", "São José dos Campos", "SP", "12213030"
"Rua", "Mário Valério Camargo", "Floradas de São José", "São José dos Campos", "SP", "12230089"
"Rua", "Mário de Araújo Cesar", "Santana", "São José dos Campos", "SP", "12211250"
"Rua", "Mário de Paula Ferreira", "Jardim Del Rey", "São José dos Campos", "SP", "12232237"
"Rua", "Máximo Brogliato", "Urbanova", "São José dos Campos", "SP", "12244493"
"Rua", "Médico Ruston", "Campos de São José", "São José dos Campos", "SP", "12226402"
"Rua", "México", "Cidade Vista Verde", "São José dos Campos", "SP", "12223410"
"Rua", "NC 6", "Parque Interlagos", "São José dos Campos", "SP", "12229321"
"Avenida", "Nacib Simão", "Alto da Ponte", "São José dos Campos", "SP", "12212320"
"Rua", "Nacim Anis Mimessi", "Urbanova", "São José dos Campos", "SP", "12244070"
"Avenida", "Nadyr Mota Cortês", "Jardim Santa Rosa", "São José dos Campos", "SP", "12228870"
"Rua", "Nagano", "Jardim Oriente", "São José dos Campos", "SP", "12236090"
"Avenida", "Nair Toledo de Mira", "Jardim Paulista", "São José dos Campos", "SP", "12215656"
"Via", "Nair de Souza Camargo Oliveira", "Cidade Vista Verde", "São José dos Campos", "SP", "12223105"
"Rua", "Nalva Paiva da Mata", "Jardim São Vicente", "São José dos Campos", "SP", "12224440"
"Rua", "Nanuque", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233550"
"Avenida", "Napoleão Bonaparte", "Jardim Colonial", "São José dos Campos", "SP", "12234270"
"Rua", "Napoleão Monteiro", "Vila Tesouro", "São José dos Campos", "SP", "12221530"
"Rua", "Napolis", "Jardim Veneza", "São José dos Campos", "SP", "12237093"
"Alameda", "Nara Leão", "Condomínio Residencial Jaguary", "São José dos Campos", "SP", "12244620"
"Rua", "Narcisa Vinhas de Paula Ferreira", "Conjunto Residencial Esplanada do Sol", "São José dos Campos", "SP", "12244670"
"Rua", "Narciza Moreti Ribeiro", "Jardim Santa Inês I", "São José dos Campos", "SP", "12248215"
"Rua", "Nassau", "Vila Rubi", "São José dos Campos", "SP", "12245591"
"Praça", "Natal", "Parque Industrial", "São José dos Campos", "SP", "12235621"
"Rua", "Natalio Ângelo Stabeli", "Jardim São Leopoldo", "São José dos Campos", "SP", "12228191"
"Estrada", "Natan Sampaio de Almeida", "Jardim Capitingal", "São José dos Campos", "SP", "12236840"
"Praça", "Natanael Mariano da Silva", "Jardim Olímpia", "São José dos Campos", "SP", "12221261"
"Rua", "Nathalie Alvarado Gomes", "Cidade Vista Verde", "São José dos Campos", "SP", "12223510"
"Praça", "Natália Martins dos Santos", "Jardim Rodolfo", "São José dos Campos", "SP", "12224830"
"Rua", "Nazareth de Moura Veronese", "Jardim Olímpia", "São José dos Campos", "SP", "12221280"
"Rua", "Nazaré", "Jardim Satélite", "São José dos Campos", "SP", "12230670"
"Rua", "Neide M. Ribeiro", "Residencial União", "São José dos Campos", "SP", "12239025"
"Rua", "Nelsidio Felix", "Jardim Santa Rosa", "São José dos Campos", "SP", "12228897"
"Avenida", "Nelson Alves", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236880"
"Rua", "Nelson Alves de Oliveira", "Jardim Paraíso do Sol", "São José dos Campos", "SP", "12225180"
"Rua", "Nelson Amaral", "Jardim Santa Inês I", "São José dos Campos", "SP", "12248270"
"Rua", "Nelson Augusto Dalprat", "Jardim Satélite", "São José dos Campos", "SP", "12231815"
"Rua", "Nelson Cavaquinho", "Jardim América", "São José dos Campos", "SP", "12235140"
"Rua", "Nelson Costa", "Jardim Oriente", "São José dos Campos", "SP", "12236370"
"Rua", "Nelson César de Oliveira", "Jardim das Indústrias", "São José dos Campos", "SP", "12240220"
"Rua", "Nelson Favaro", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236863"
"Rua", "Nelson José de Carvalho Ferreira", "Campo dos Alemães", "São José dos Campos", "SP", "12239170"
"Rua", "Nelson Karatanasov", "Jardim Nova República", "São José dos Campos", "SP", "12234860"
"Rua", "Nelson Laurentino", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237560"
"Rua", "Nelson Sommier Molina", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237730"
"Estrada Municipal", "Nelson Tavares da Silva", "Bom Retiro", "São José dos Campos", "SP", "12226205"
"Rua", "Nelson Teixeira", "Residencial Ribeira", "São José dos Campos", "SP", "12247351"
"Rua", "Nemésio Flávio Queiroz Júnior", "Monte Castelo", "São José dos Campos", "SP", "12215582"
"Praça", "Nene Cursino", "Vila Maria", "São José dos Campos", "SP", "12209411"
"Rua", "Nenufar", "Monte Castelo", "São José dos Campos", "SP", "12215460"
"Rua", "Nepomuceno", "Vila Rica", "São José dos Campos", "SP", "12228090"
"Rua", "Nerval Monstans Costa", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228302"
"Rua", "Nestor Soriano", "Vila Guarani", "São José dos Campos", "SP", "12209840"
"Rua", "Netuno", "Jardim da Granja", "São José dos Campos", "SP", "12227380"
"Rua", "Newton Ferreira Ivo", "Jardim Copacabana", "São José dos Campos", "SP", "12221230"
"Rua", "Newton Vieira Novaes", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233100"
"Rua", "Nhumirim", "Santana", "São José dos Campos", "SP", "12212010"
"Avenida", "Nicanor Reis", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229000"
"Rua", "Nicarágua", "Cidade Vista Verde", "São José dos Campos", "SP", "12223280"
"Rua", "Nicola Lafaif", "Jardim Esplanada", "São José dos Campos", "SP", "12242520"
"Rua", "Nicolau Galardo", "Campos de São José", "São José dos Campos", "SP", "12226500"
"Praça", "Nicolau Salomão de Camargo", "Cidade Vista Verde", "São José dos Campos", "SP", "12223315"
"Rua", "Nilson Herminio Consiglio", "Jardim Petrópolis", "São José dos Campos", "SP", "12237400"
"Rua", "Nilza Aparecida Silva Machado da Silva", "Urbanova", "São José dos Campos", "SP", "12244608"
"Rua", "Nivaldo Prisco da Cunha", "Vila Dirce", "São José dos Campos", "SP", "12213040"
"Rua", "Nivaldo Veríssimo Santos", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236892"
"Rua", "Nl", "Parque Interlagos", "São José dos Campos", "SP", "12229450"
"Rua", "Noel Cardoso da Silva", "Vila Paiva", "São José dos Campos", "SP", "12213420"
"Rua", "Noel Rosa", "Vila Ester", "São José dos Campos", "SP", "12221680"
"Rua", "Noel de Oliveira Campos", "Parque Residencial Flamboyant", "São José dos Campos", "SP", "12227791"
"Rua", "Norberto Nogueira", "Conjunto Residencial Intervale", "São José dos Campos", "SP", "12220115"
"Rua", "Norival Russiano Vieira", "Urbanova", "São José dos Campos", "SP", "12244200"
"Rua", "Norma Sueli Junqueira Pereira", "Jardim Santo Onofre", "São José dos Campos", "SP", "12228003"
"Rua", "Noruega", "Jardim Aeroporto", "São José dos Campos", "SP", "12231140"
"Travessa", "Nossa Senhora Auxiliadora", "Jardim Esplanada II", "São José dos Campos", "SP", "12242521"
"Rua", "Nossa Senhora Auxiliadora", "Santana", "São José dos Campos", "SP", "12212260"
"Rua", "Nossa Senhora Do Loretto", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228422"
"Praça", "Nossa Senhora da Conceição", "Eugênio de Mello", "São José dos Campos", "SP", "12247281"
"Rua", "Nossa Senhora da Salete", "Jardim Santa Matilde", "São José dos Campos", "SP", "12213580"
